Time;durP1;ratioP1;P1;durP2;ratioP2;P2;SDS_P1;SDS_P2;PMS_P1;PMS_P2;Temp;Humidity;BMP_temperature;BMP_pressure;BME280_temperature;BME280_humidity;BME280_pressure;Samples;Min_cycle;Max_cycle;Signal;HPM_P1;HPM_P2
2019/05/01 00:01:39;;;;;;;31.90;4.77;;;;;;;;;;1788248;78;25241;-74
2019/05/01 00:07:00;;;;;;;28.33;4.40;;;;;;;;;;1761686;80;25245;-73
2019/05/01 00:09:25;;;;;;;54.90;5.27;;;;;;;;;;1754121;80;25865;-73
2019/05/01 00:11:54;;;;;;;20.17;4.23;;;;;;;;;;1778991;77;25694;-74
2019/05/01 00:14:28;;;;;;;34.27;5.20;;;;;;;;;;1824175;77;25681;-75
2019/05/01 00:16:56;;;;;;;22.93;3.63;;;;;;;;;;1824169;79;25227;-74
2019/05/01 00:19:27;;;;;;;23.10;3.80;;;;;;;;;;1811470;78;25241;-73
2019/05/01 00:21:56;;;;;;;25.77;3.97;;;;;;;;;;1794856;79;25217;-73
2019/05/01 00:24:26;;;;;;;28.00;4.53;;;;;;;;;;1796076;79;25282;-72
2019/05/01 00:26:55;;;;;;;21.00;4.33;;;;;;;;;;1826617;78;25263;-72
2019/05/01 00:29:24;;;;;;;17.73;4.93;;;;;;;;;;1825346;77;25327;-73
2019/05/01 00:31:53;;;;;;;33.33;4.60;;;;;;;;;;1822726;77;25351;-72
2019/05/01 00:34:21;;;;;;;27.50;3.90;;;;;;;;;;1823416;77;25272;-74
2019/05/01 00:36:50;;;;;;;19.17;3.93;;;;;;;;;;1796009;78;24598;-73
2019/05/01 00:39:18;;;;;;;17.37;3.70;;;;;;;;;;1821867;77;25237;-73
2019/05/01 00:41:46;;;;;;;34.17;4.53;;;;;;;;;;1815113;78;24699;-74
2019/05/01 00:44:15;;;;;;;15.73;3.60;;;;;;;;;;1810101;77;25315;-72
2019/05/01 00:46:44;;;;;;;24.93;4.27;;;;;;;;;;1792466;78;25225;-73
2019/05/01 00:49:11;;;;;;;24.60;4.47;;;;;;;;;;1826767;77;24257;-72
2019/05/01 00:51:39;;;;;;;26.03;4.00;;;;;;;;;;1792667;77;25235;-72
2019/05/01 00:54:07;;;;;;;25.57;4.33;;;;;;;;;;1768736;78;25233;-72
2019/05/01 00:57:18;;;;;;;20.37;4.27;;;;;;;;;;1845313;77;25294;-72
2019/05/01 01:04:16;;;;;;;18.20;4.00;;;;;;;;;;1786888;78;25233;-72
2019/05/01 01:06:46;;;;;;;34.63;4.70;;;;;;;;;;1796684;78;25258;-73
2019/05/01 01:09:16;;;;;;;23.60;4.80;;;;;;;;;;1822231;77;25248;-72
2019/05/01 01:11:44;;;;;;;26.17;3.80;;;;;;;;;;1823498;78;25299;-73
2019/05/01 01:14:11;;;;;;;22.60;3.83;;;;;;;;;;1792889;77;25342;-73
2019/05/01 01:16:39;;;;;;;17.70;3.97;;;;;;;;;;1766988;80;25355;-73
2019/05/01 01:19:07;;;;;;;34.10;4.73;;;;;;;;;;1823437;77;25813;-75
2019/05/01 01:21:37;;;;;;;28.20;4.30;;;;;;;;;;1768980;78;25295;-72
2019/05/01 01:24:06;;;;;;;32.30;4.23;;;;;;;;;;1826970;78;25689;-72
2019/05/01 01:26:34;;;;;;;18.87;4.00;;;;;;;;;;1792430;78;25315;-73
2019/05/01 01:29:04;;;;;;;25.13;4.03;;;;;;;;;;1795413;77;25297;-73
2019/05/01 01:31:32;;;;;;;29.53;4.40;;;;;;;;;;1843934;77;25398;-73
2019/05/01 01:34:00;;;;;;;40.43;4.40;;;;;;;;;;1829392;77;25267;-74
2019/05/01 01:36:28;;;;;;;26.63;4.57;;;;;;;;;;1795066;78;25319;-73
2019/05/01 01:38:57;;;;;;;23.40;4.37;;;;;;;;;;1792382;77;25322;-73
2019/05/01 01:41:26;;;;;;;27.00;4.27;;;;;;;;;;1799786;77;25188;-73
2019/05/01 01:46:45;;;;;;;31.60;4.53;;;;;;;;;;1801551;78;25589;-73
2019/05/01 01:49:10;;;;;;;24.73;5.13;;;;;;;;;;1796800;77;25318;-72
2019/05/01 01:51:38;;;;;;;33.83;4.90;;;;;;;;;;1856047;77;25434;-73
2019/05/01 01:54:07;;;;;;;12.70;4.20;;;;;;;;;;1788782;77;25241;-73
2019/05/01 01:56:36;;;;;;;24.63;5.23;;;;;;;;;;1858267;77;25298;-73
2019/05/01 01:59:06;;;;;;;28.17;3.90;;;;;;;;;;1848678;77;25251;-72
2019/05/01 02:01:46;;;;;;;39.37;5.37;;;;;;;;;;1827469;77;25391;-73
2019/05/01 02:04:22;;;;;;;34.13;4.73;;;;;;;;;;1834924;77;25298;-72
2019/05/01 02:06:44;;;;;;;28.57;5.30;;;;;;;;;;1855206;77;25259;-73
2019/05/01 02:09:12;;;;;;;24.33;4.20;;;;;;;;;;1827834;77;25324;-73
2019/05/01 02:11:40;;;;;;;34.93;4.57;;;;;;;;;;1799580;78;26797;-73
2019/05/01 02:14:08;;;;;;;28.07;3.90;;;;;;;;;;1793636;78;25295;-73
2019/05/01 02:16:37;;;;;;;48.50;4.63;;;;;;;;;;1799694;78;25243;-72
2019/05/01 02:19:06;;;;;;;26.97;4.73;;;;;;;;;;1830476;77;25207;-73
2019/05/01 02:21:34;;;;;;;22.37;4.33;;;;;;;;;;1829198;76;24604;-73
2019/05/01 02:24:03;;;;;;;30.23;4.67;;;;;;;;;;1769654;77;25273;-72
2019/05/01 02:26:39;;;;;;;23.97;4.57;;;;;;;;;;1797748;78;25271;-73
2019/05/01 02:31:36;;;;;;;30.97;4.43;;;;;;;;;;1815697;77;25372;-73
2019/05/01 02:34:02;;;;;;;24.30;4.47;;;;;;;;;;1857558;76;25282;-72
2019/05/01 02:36:31;;;;;;;35.87;4.20;;;;;;;;;;1804012;77;25261;-72
2019/05/01 02:38:59;;;;;;;26.00;4.93;;;;;;;;;;1851457;77;25780;-72
2019/05/01 02:41:28;;;;;;;22.37;4.10;;;;;;;;;;1821946;77;25314;-73
2019/05/01 02:43:58;;;;;;;54.37;6.43;;;;;;;;;;1806899;77;25321;-73
2019/05/01 02:46:27;;;;;;;28.03;4.47;;;;;;;;;;1819217;78;25275;-74
2019/05/01 02:49:05;;;;;;;45.77;4.93;;;;;;;;;;1823317;77;25353;-73
2019/05/01 02:51:33;;;;;;;24.07;4.47;;;;;;;;;;1817281;77;25228;-75
2019/05/01 02:54:01;;;;;;;41.30;4.83;;;;;;;;;;1797532;78;25224;-74
2019/05/01 02:59:08;;;;;;;34.70;6.40;;;;;;;;;;1825561;78;25234;-73
2019/05/01 03:01:37;;;;;;;17.73;5.70;;;;;;;;;;1842317;77;25216;-72
2019/05/01 03:04:06;;;;;;;40.70;9.63;;;;;;;;;;1843662;77;25255;-72
2019/05/01 03:06:34;;;;;;;22.40;5.33;;;;;;;;;;1802709;77;25314;-72
2019/05/01 03:09:04;;;;;;;30.20;6.87;;;;;;;;;;1853528;77;25268;-72
2019/05/01 03:11:31;;;;;;;38.57;8.93;;;;;;;;;;1829765;77;25283;-74
2019/05/01 03:13:59;;;;;;;41.27;7.50;;;;;;;;;;1819415;77;25281;-73
2019/05/01 03:16:27;;;;;;;40.97;7.37;;;;;;;;;;1808948;77;25182;-71
2019/05/01 03:19:04;;;;;;;27.00;5.17;;;;;;;;;;1840071;77;25172;-74
2019/05/01 03:21:39;;;;;;;21.03;4.10;;;;;;;;;;1819678;77;25265;-76
2019/05/01 03:24:09;;;;;;;26.83;4.53;;;;;;;;;;1805873;77;25259;-74
2019/05/01 03:26:38;;;;;;;27.20;4.87;;;;;;;;;;1801970;79;25200;-75
2019/05/01 03:29:07;;;;;;;24.50;4.10;;;;;;;;;;1799371;79;25508;-74
2019/05/01 03:31:38;;;;;;;22.00;4.83;;;;;;;;;;1829403;77;24293;-74
2019/05/01 03:34:06;;;;;;;26.67;5.33;;;;;;;;;;1828175;77;24691;-74
2019/05/01 03:36:35;;;;;;;25.40;4.83;;;;;;;;;;1803941;78;24209;-75
2019/05/01 03:39:04;;;;;;;23.53;4.93;;;;;;;;;;1822367;79;25241;-74
2019/05/01 03:41:33;;;;;;;19.87;4.93;;;;;;;;;;1836851;77;25212;-74
2019/05/01 03:44:01;;;;;;;24.47;4.83;;;;;;;;;;1820972;79;25314;-73
2019/05/01 03:46:30;;;;;;;34.40;6.60;;;;;;;;;;1847410;77;24875;-74
2019/05/01 03:48:59;;;;;;;32.47;6.93;;;;;;;;;;1819165;77;25255;-74
2019/05/01 03:51:26;;;;;;;23.10;5.80;;;;;;;;;;1804743;77;25227;-74
2019/05/01 03:53:56;;;;;;;27.00;5.20;;;;;;;;;;1807509;78;25188;-74
2019/05/01 03:56:25;;;;;;;27.73;5.50;;;;;;;;;;1808866;77;24300;-74
2019/05/01 03:58:54;;;;;;;30.90;6.30;;;;;;;;;;1828426;77;25305;-74
2019/05/01 04:01:33;;;;;;;32.27;6.87;;;;;;;;;;1826388;77;25212;-74
2019/05/01 04:04:02;;;;;;;33.97;5.70;;;;;;;;;;1828261;77;25405;-74
2019/05/01 04:06:25;;;;;;;30.23;6.23;;;;;;;;;;1845743;77;25239;-73
2019/05/01 04:08:54;;;;;;;42.83;9.90;;;;;;;;;;1838075;77;25256;-74
2019/05/01 04:11:22;;;;;;;46.27;11.13;;;;;;;;;;1829241;77;25744;-74
2019/05/01 04:13:49;;;;;;;23.53;6.33;;;;;;;;;;1813605;77;25287;-75
2019/05/01 04:16:18;;;;;;;39.50;10.20;;;;;;;;;;1817609;79;24219;-75
2019/05/01 04:18:45;;;;;;;38.67;9.07;;;;;;;;;;1809538;78;25308;-74
2019/05/01 04:21:15;;;;;;;20.03;5.60;;;;;;;;;;1821442;79;24230;-75
2019/05/01 04:23:42;;;;;;;34.33;6.63;;;;;;;;;;1809996;78;26763;-74
2019/05/01 04:26:15;;;;;;;41.43;6.17;;;;;;;;;;1791513;78;24223;-76
2019/05/01 04:29:03;;;;;;;29.13;7.57;;;;;;;;;;1806932;78;24309;-73
2019/05/01 04:31:32;;;;;;;32.67;5.97;;;;;;;;;;1799393;79;24200;-75
2019/05/01 04:34:02;;;;;;;25.87;5.10;;;;;;;;;;1816373;79;24285;-74
2019/05/01 04:36:29;;;;;;;31.47;6.67;;;;;;;;;;1799238;78;24658;-74
2019/05/01 04:38:54;;;;;;;32.50;8.63;;;;;;;;;;1807611;78;26308;-73
2019/05/01 04:41:22;;;;;;;28.73;6.97;;;;;;;;;;1798716;78;24188;-76
2019/05/01 04:43:51;;;;;;;40.93;6.93;;;;;;;;;;1748958;79;24212;-74
2019/05/01 04:46:20;;;;;;;24.40;5.23;;;;;;;;;;1793544;80;24331;-74
2019/05/01 04:48:48;;;;;;;24.57;5.67;;;;;;;;;;1792132;78;26338;-74
2019/05/01 04:51:17;;;;;;;20.30;4.97;;;;;;;;;;1771609;79;24267;-74
2019/05/01 04:53:46;;;;;;;35.43;5.13;;;;;;;;;;1813775;78;24196;-73
2019/05/01 04:56:14;;;;;;;24.50;4.63;;;;;;;;;;1812548;78;24199;-74
2019/05/01 04:58:42;;;;;;;24.20;5.00;;;;;;;;;;1820067;79;24269;-74
2019/05/01 05:01:10;;;;;;;28.60;4.90;;;;;;;;;;1753320;79;24268;-75
2019/05/01 05:03:39;;;;;;;20.63;4.83;;;;;;;;;;1775388;79;25284;-75
2019/05/01 05:06:08;;;;;;;23.07;4.90;;;;;;;;;;1762800;79;24313;-74
2019/05/01 05:08:37;;;;;;;21.23;4.07;;;;;;;;;;1812426;79;26902;-74
2019/05/01 05:11:13;;;;;;;24.10;4.97;;;;;;;;;;1802561;79;24510;-75
2019/05/01 05:16:11;;;;;;;27.63;5.50;;;;;;;;;;1747673;78;24295;-74
2019/05/01 05:18:35;;;;;;;29.57;5.00;;;;;;;;;;1796905;78;24221;-74
2019/05/01 05:21:03;;;;;;;33.03;4.97;;;;;;;;;;1823823;77;26733;-74
2019/05/01 05:23:30;;;;;;;34.07;4.87;;;;;;;;;;1816020;78;24225;-74
2019/05/01 05:25:59;;;;;;;37.87;5.33;;;;;;;;;;1772532;79;24195;-75
2019/05/01 05:28:28;;;;;;;25.40;4.47;;;;;;;;;;1794749;78;24232;-74
2019/05/01 05:30:57;;;;;;;23.33;4.90;;;;;;;;;;1815259;78;24299;-74
2019/05/01 05:33:26;;;;;;;26.17;5.03;;;;;;;;;;1794373;79;24181;-74
2019/05/01 05:35:55;;;;;;;26.67;4.50;;;;;;;;;;1801531;78;27008;-74
2019/05/01 05:38:39;;;;;;;30.23;4.90;;;;;;;;;;1803409;78;24297;-74
2019/05/01 05:41:00;;;;;;;29.57;4.90;;;;;;;;;;1798571;78;24249;-73
2019/05/01 05:43:28;;;;;;;21.00;5.47;;;;;;;;;;1806479;78;24191;-75
2019/05/01 05:45:57;;;;;;;20.87;4.37;;;;;;;;;;1813167;78;24161;-74
2019/05/01 05:48:26;;;;;;;17.70;4.73;;;;;;;;;;1812297;78;24243;-73
2019/05/01 05:53:29;;;;;;;22.03;4.13;;;;;;;;;;1811232;78;24324;-73
2019/05/01 05:55:56;;;;;;;23.57;4.93;;;;;;;;;;1801325;78;24334;-74
2019/05/01 05:58:30;;;;;;;19.20;4.33;;;;;;;;;;1808699;78;24240;-74
2019/05/01 06:03:55;;;;;;;22.43;4.97;;;;;;;;;;1798363;78;24209;-73
2019/05/01 06:08:41;;;;;;;19.03;4.77;;;;;;;;;;1811981;78;24214;-76
2019/05/01 06:11:36;;;;;;;31.30;5.33;;;;;;;;;;1795764;78;24195;-72
2019/05/01 06:16:59;;;;;;;30.93;4.43;;;;;;;;;;1831663;77;24288;-73
2019/05/01 06:24:35;;;;;;;27.43;5.03;;;;;;;;;;1844893;78;24237;-74
2019/05/01 06:27:01;;;;;;;37.87;5.93;;;;;;;;;;1846012;76;24278;-75
2019/05/01 06:29:29;;;;;;;17.20;4.27;;;;;;;;;;1847155;78;24301;-73
2019/05/01 06:31:58;;;;;;;34.50;4.97;;;;;;;;;;1821351;78;24179;-73
2019/05/01 06:34:28;;;;;;;34.90;6.13;;;;;;;;;;1847076;78;26841;-73
2019/05/01 06:36:57;;;;;;;27.73;5.30;;;;;;;;;;1847194;78;26825;-74
2019/05/01 06:39:27;;;;;;;20.30;5.13;;;;;;;;;;1847129;78;24231;-74
2019/05/01 06:41:56;;;;;;;21.63;4.73;;;;;;;;;;1841671;77;24295;-74
2019/05/01 06:44:33;;;;;;;32.47;4.70;;;;;;;;;;1830630;78;24151;-73
2019/05/01 06:47:00;;;;;;;28.07;5.00;;;;;;;;;;1814447;77;24296;-73
2019/05/01 06:52:04;;;;;;;30.37;4.87;;;;;;;;;;1828768;78;24201;-74
2019/05/01 06:54:32;;;;;;;24.20;4.73;;;;;;;;;;1846968;77;24296;-74
2019/05/01 06:57:00;;;;;;;20.67;4.43;;;;;;;;;;1821354;78;26786;-74
2019/05/01 06:59:28;;;;;;;30.47;4.93;;;;;;;;;;1809002;78;24161;-73
2019/05/01 07:01:58;;;;;;;18.97;4.20;;;;;;;;;;1794643;79;24162;-73
2019/05/01 07:04:27;;;;;;;24.57;4.33;;;;;;;;;;1818192;78;24203;-74
2019/05/01 07:06:55;;;;;;;22.50;4.60;;;;;;;;;;1817399;78;24233;-73
2019/05/01 07:09:24;;;;;;;25.77;4.57;;;;;;;;;;1791542;78;24224;-74
2019/05/01 07:11:52;;;;;;;23.00;4.77;;;;;;;;;;1782339;80;24223;-74
2019/05/01 07:14:21;;;;;;;34.83;4.73;;;;;;;;;;1785808;78;24250;-74
2019/05/01 07:16:50;;;;;;;30.67;4.40;;;;;;;;;;1783827;79;24220;-74
2019/05/01 07:19:41;;;;;;;18.07;5.43;;;;;;;;;;1809430;79;24165;-73
2019/05/01 07:21:49;;;;;;;29.73;4.87;;;;;;;;;;1833381;78;24155;-73
2019/05/01 07:24:18;;;;;;;23.07;4.40;;;;;;;;;;1841467;78;24225;-73
2019/05/01 07:26:45;;;;;;;37.33;5.53;;;;;;;;;;1830874;78;26836;-74
2019/05/01 07:29:20;;;;;;;27.17;4.27;;;;;;;;;;1808793;79;24215;-74
2019/05/01 07:31:42;;;;;;;34.70;5.00;;;;;;;;;;1776126;79;24321;-74
2019/05/01 07:34:11;;;;;;;31.20;4.57;;;;;;;;;;1785690;79;24222;-73
